#"Battery Voltage, Temperature, State of Charge"
#"Building: ECB, Meter: Combox"
#"State of charge data is provided by monitoring systems as total state of charge, not usable state of charge."
#"The batteries are only usable between 70% and 100% of total charge."
#"This site's homepage shows a calculated usable state of charge percentage."
Date,"voltage (V)","temperature (degrees C)","stateOfCharge (%)"
"2021-07-23 23:10:00",49.34,27.00,72
"2021-07-23 23:00:00",49.23,27.10,73
"2021-07-23 22:50:00",49.33,27.10,74
"2021-07-23 22:40:00",49.46,27.10,74
"2021-07-23 22:30:00",49.39,27.10,75
"2021-07-23 22:20:00",49.77,27.20,75
"2021-07-23 22:10:00",49.50,27.20,76
"2021-07-23 22:00:00",49.68,27.30,76
"2021-07-23 21:50:00",49.52,27.40,77
"2021-07-23 21:40:00",49.49,27.50,77
"2021-07-23 21:30:00",49.45,27.60,78
"2021-07-23 21:20:00",49.43,27.60,79
"2021-07-23 21:10:00",49.50,27.70,80
"2021-07-23 21:00:00",49.49,27.70,81
"2021-07-23 20:50:00",49.61,27.80,82
"2021-07-23 20:40:00",49.57,27.70,83
"2021-07-23 20:30:00",49.80,27.70,84
"2021-07-23 20:20:00",49.86,27.70,85
"2021-07-23 20:10:00",49.89,27.80,86
"2021-07-23 20:00:00",50.17,27.70,87
"2021-07-23 19:50:00",50.11,27.70,88
"2021-07-23 19:40:00",50.36,27.90,89
"2021-07-23 19:30:00",50.30,27.70,89
"2021-07-23 19:20:00",50.30,27.90,90
"2021-07-23 19:10:00",50.33,27.90,91
"2021-07-23 19:00:00",50.13,27.90,92
"2021-07-23 18:50:00",50.39,27.80,93
"2021-07-23 18:40:00",50.51,27.80,94
"2021-07-23 18:30:00",50.93,27.90,95
"2021-07-23 18:20:00",50.70,27.90,95
"2021-07-23 18:10:00",50.80,27.80,96
"2021-07-23 18:00:00",51.09,27.80,96
"2021-07-23 17:50:00",51.77,27.90,96
"2021-07-23 17:40:00",52.54,27.80,97
"2021-07-23 17:30:00",51.69,27.90,96
"2021-07-23 17:20:00",53.40,27.80,96
"2021-07-23 17:10:00",53.63,27.90,96
"2021-07-23 17:00:00",54.22,27.80,95
"2021-07-23 16:50:00",54.02,27.90,95
"2021-07-23 16:40:00",51.03,27.80,94
"2021-07-23 16:30:00",51.13,27.80,95
"2021-07-23 16:20:00",51.06,27.90,95
"2021-07-23 16:10:00",51.12,27.80,96
"2021-07-23 16:00:00",51.05,27.90,96
"2021-07-23 15:50:00",51.09,27.90,97
"2021-07-23 15:40:00",51.01,27.90,97
"2021-07-23 15:30:00",51.00,27.90,98
"2021-07-23 15:20:00",50.86,27.80,98
"2021-07-23 15:10:00",52.23,27.80,99
"2021-07-23 15:00:00",51.82,27.70,99
"2021-07-23 14:50:00",51.69,27.70,99
"2021-07-23 14:40:00",51.22,27.50,100
"2021-07-23 14:30:00",52.36,27.30,100
"2021-07-23 14:20:00",55.81,27.30,100
"2021-07-23 14:10:00",53.57,27.20,100
"2021-07-23 14:00:00",52.25,27.30,100
"2021-07-23 13:50:00",51.40,27.20,100
"2021-07-23 13:40:00",55.86,27.40,100
"2021-07-23 13:30:00",53.99,27.30,100
"2021-07-23 13:20:00",55.82,27.30,96
"2021-07-23 13:10:00",55.81,27.50,96
"2021-07-23 13:00:00",55.70,27.40,95
"2021-07-23 12:50:00",55.74,27.30,95
"2021-07-23 12:40:00",55.71,27.40,94
"2021-07-23 12:30:00",55.73,27.20,94
"2021-07-23 12:20:00",55.69,27.30,94
"2021-07-23 12:10:00",55.66,27.20,93
"2021-07-23 12:00:00",55.62,27.20,92
"2021-07-23 11:50:00",55.58,27.00,92
"2021-07-23 11:40:00",55.54,27.10,91
"2021-07-23 11:30:00",55.48,27.00,90
"2021-07-23 11:20:00",55.51,26.80,90
"2021-07-23 11:10:00",55.45,26.80,89
"2021-07-23 11:00:00",55.39,26.80,88
"2021-07-23 10:50:00",55.23,26.70,87
"2021-07-23 10:40:00",55.25,26.50,86
"2021-07-23 10:30:00",55.13,26.40,85
"2021-07-23 10:20:00",55.17,26.20,84
"2021-07-23 10:10:00",54.18,26.10,83
"2021-07-23 10:00:00",54.73,26.00,82
"2021-07-23 09:50:00",54.94,25.80,80
"2021-07-23 09:40:00",54.68,25.60,79
"2021-07-23 09:30:00",54.18,25.40,78
"2021-07-23 09:20:00",54.11,25.20,77
"2021-07-23 09:10:00",53.90,25.10,76
"2021-07-23 09:00:00",53.75,24.90,75
"2021-07-23 08:50:00",53.08,24.80,74
"2021-07-23 08:40:00",53.15,24.50,73
"2021-07-23 08:30:00",52.83,24.40,72
"2021-07-23 08:20:00",52.76,24.40,71
"2021-07-23 08:10:00",52.66,24.20,71
"2021-07-23 08:00:00",52.08,24.10,70
"2021-07-23 07:50:00",51.90,23.90,70
"2021-07-23 07:40:00",50.75,23.90,69
"2021-07-23 07:30:00",52.19,24.10,70
"2021-07-23 07:20:00",52.26,23.90,69
"2021-07-23 07:10:00",52.64,23.90,68
"2021-07-23 07:00:00",52.43,23.90,67
"2021-07-23 06:50:00",52.07,23.80,67
"2021-07-23 06:40:00",51.96,23.70,66
"2021-07-23 06:30:00",51.80,23.70,66
"2021-07-23 06:20:00",51.66,23.70,66
"2021-07-23 06:10:00",51.45,23.70,65
"2021-07-23 06:00:00",51.32,23.80,65
"2021-07-23 05:50:00",51.03,23.80,65
"2021-07-23 05:40:00",50.76,23.80,65
"2021-07-23 05:30:00",50.32,23.90,65
"2021-07-23 05:20:00",48.41,24.00,65
"2021-07-23 05:10:00",48.35,24.10,66
"2021-07-23 05:00:00",48.69,24.10,66
"2021-07-23 04:50:00",48.24,24.10,67
"2021-07-23 04:40:00",48.83,24.10,68
"2021-07-23 04:30:00",48.81,24.30,69
"2021-07-23 04:20:00",49.17,24.10,70
"2021-07-23 04:10:00",49.54,24.30,70
"2021-07-23 04:00:00",50.31,24.20,71
"2021-07-23 03:50:00",51.36,24.30,71
"2021-07-23 03:40:00",51.43,24.30,71
"2021-07-23 03:30:00",51.39,24.40,70
"2021-07-23 03:20:00",51.37,24.40,70
"2021-07-23 03:10:00",51.38,24.50,70
"2021-07-23 03:00:00",51.42,24.50,70
"2021-07-23 02:50:00",51.46,24.60,70
"2021-07-23 02:40:00",51.44,24.70,70
"2021-07-23 02:30:00",51.41,24.70,69
"2021-07-23 02:20:00",51.35,24.80,69
"2021-07-23 02:10:00",51.31,24.70,69
"2021-07-23 02:00:00",51.21,24.80,69
"2021-07-23 01:50:00",51.05,24.70,69
"2021-07-23 01:40:00",50.20,,68
"2021-07-23 01:30:00",48.94,,69
"2021-07-23 01:20:00",48.89,25.10,70
"2021-07-23 01:10:00",48.66,,71
"2021-07-23 01:00:00",49.23,25.10,71
"2021-07-23 00:50:00",49.24,25.20,72
"2021-07-23 00:40:00",48.88,25.30,73
"2021-07-23 00:30:00",49.07,25.40,73
"2021-07-23 00:20:00",49.15,25.40,74
"2021-07-23 00:10:00",49.20,25.50,75
"2021-07-23 00:00:00",49.08,25.50,76
"2021-07-22 23:50:00",49.41,25.50,77
"2021-07-22 23:40:00",49.35,25.50,78
"2021-07-22 23:30:00",49.52,25.40,79
"2021-07-22 23:20:00",49.69,25.30,80
"2021-07-22 23:10:00",50.00,25.50,81
"2021-07-22 23:00:00",50.06,25.50,81
"2021-07-22 22:50:00",49.89,25.50,82
"2021-07-22 22:40:00",50.06,25.30,83
"2021-07-22 22:30:00",50.00,25.30,83
"2021-07-22 22:20:00",50.10,25.40,84
"2021-07-22 22:10:00",49.93,25.60,85
"2021-07-22 22:00:00",50.18,25.50,85
"2021-07-22 21:50:00",50.07,25.70,86
"2021-07-22 21:40:00",50.15,25.80,87
"2021-07-22 21:30:00",50.05,25.80,88
"2021-07-22 21:20:00",50.27,26.00,88
"2021-07-22 21:10:00",50.18,26.00,89
"2021-07-22 21:00:00",50.42,26.20,90
"2021-07-22 20:50:00",50.15,26.20,91
"2021-07-22 20:40:00",50.62,26.40,91
"2021-07-22 20:30:00",50.51,26.30,92
"2021-07-22 20:20:00",50.69,26.50,93
"2021-07-22 20:10:00",50.57,26.40,93
"2021-07-22 20:00:00",50.89,26.60,94
"2021-07-22 19:50:00",50.80,26.60,95
"2021-07-22 19:40:00",50.88,26.60,95
"2021-07-22 19:30:00",50.87,26.70,96
"2021-07-22 19:20:00",51.12,26.80,96
"2021-07-22 19:10:00",50.57,26.80,97
"2021-07-22 19:00:00",50.97,26.70,97
"2021-07-22 18:50:00",50.86,26.90,98
"2021-07-22 18:40:00",51.23,26.80,99
"2021-07-22 18:30:00",51.22,27.00,99
"2021-07-22 18:20:00",51.34,27.00,100
"2021-07-22 18:10:00",51.93,27.00,100
"2021-07-22 18:00:00",52.27,27.00,100
"2021-07-22 17:50:00",52.37,26.90,100
"2021-07-22 17:40:00",52.50,26.90,100
"2021-07-22 17:30:00",52.94,26.90,100
"2021-07-22 17:20:00",56.08,27.10,100
"2021-07-22 17:10:00",55.93,27.00,100
"2021-07-22 17:00:00",52.08,26.90,99
"2021-07-22 16:50:00",51.93,27.20,100
"2021-07-22 16:40:00",52.03,27.00,99
"2021-07-22 16:30:00",51.17,27.20,100
"2021-07-22 16:20:00",52.00,27.20,100
"2021-07-22 16:10:00",53.21,27.40,100
"2021-07-22 16:00:00",53.24,27.30,100
"2021-07-22 15:50:00",53.20,27.40,100
"2021-07-22 15:40:00",53.22,27.40,100
"2021-07-22 15:30:00",53.23,27.40,100
"2021-07-22 15:20:00",53.24,27.50,100
"2021-07-22 15:10:00",56.06,27.40,100
"2021-07-22 15:00:00",56.07,27.50,100
"2021-07-22 14:50:00",56.07,27.50,100
"2021-07-22 14:40:00",56.07,27.50,100
"2021-07-22 14:30:00",56.05,27.50,100
"2021-07-22 14:20:00",55.99,27.50,100
"2021-07-22 14:10:00",55.96,27.60,100
"2021-07-22 14:00:00",55.94,27.50,100
"2021-07-22 13:50:00",55.95,27.40,100
"2021-07-22 13:40:00",55.91,27.50,100
"2021-07-22 13:30:00",55.92,27.40,100
"2021-07-22 13:20:00",55.85,27.50,100
"2021-07-22 13:10:00",55.86,27.50,100
"2021-07-22 13:00:00",55.80,27.30,96
"2021-07-22 12:50:00",55.82,27.40,96
"2021-07-22 12:40:00",55.77,27.30,95
"2021-07-22 12:30:00",55.82,27.20,95
"2021-07-22 12:20:00",55.71,27.40,94
"2021-07-22 12:10:00",55.70,27.20,94
"2021-07-22 12:00:00",55.68,27.20,93
"2021-07-22 11:50:00",55.65,27.10,93
"2021-07-22 11:40:00",55.57,27.10,92
"2021-07-22 11:30:00",55.58,27.00,92
"2021-07-22 11:20:00",55.55,26.90,91
"2021-07-22 11:10:00",53.80,26.90,90
"2021-07-22 11:00:00",55.47,26.90,90
"2021-07-22 10:50:00",55.43,26.80,89
"2021-07-22 10:40:00",55.35,26.50,88
"2021-07-22 10:30:00",55.16,26.40,87
"2021-07-22 10:20:00",55.22,26.40,86
"2021-07-22 10:10:00",55.01,26.40,85
"2021-07-22 10:00:00",54.73,26.30,84
"2021-07-22 09:50:00",53.95,26.20,83
"2021-07-22 09:40:00",54.10,26.30,82
"2021-07-22 09:30:00",53.88,26.10,81
"2021-07-22 09:20:00",53.68,26.10,80
"2021-07-22 09:10:00",53.25,26.00,79
"2021-07-22 09:00:00",53.24,26.00,78
"2021-07-22 08:50:00",53.59,26.00,78
"2021-07-22 08:40:00",53.40,25.90,77
"2021-07-22 08:30:00",52.78,25.80,76
"2021-07-22 08:20:00",52.92,25.70,75
"2021-07-22 08:10:00",52.72,25.70,74
"2021-07-22 08:00:00",52.66,25.60,74
"2021-07-22 07:50:00",52.30,25.50,73
"2021-07-22 07:40:00",52.13,25.30,72
"2021-07-22 07:30:00",51.63,25.40,72
"2021-07-22 07:20:00",51.80,25.50,72
"2021-07-22 07:10:00",51.62,25.20,71
"2021-07-22 07:00:00",51.03,25.30,71
"2021-07-22 06:50:00",50.52,25.30,71
"2021-07-22 06:40:00",50.34,25.30,71
"2021-07-22 06:30:00",50.21,25.40,71
"2021-07-22 06:20:00",50.05,25.40,72
"2021-07-22 06:10:00",50.82,25.50,72
"2021-07-22 06:00:00",51.94,25.90,72
"2021-07-22 05:50:00",51.99,26.00,72
"2021-07-22 05:40:00",51.94,25.90,71
"2021-07-22 05:30:00",51.91,25.90,71
"2021-07-22 05:20:00",51.92,26.10,71
"2021-07-22 05:10:00",51.73,26.20,70
"2021-07-22 05:00:00",51.63,26.10,70
"2021-07-22 04:50:00",51.61,26.10,70
"2021-07-22 04:40:00",51.59,26.20,70
"2021-07-22 04:30:00",51.54,26.30,70
"2021-07-22 04:20:00",51.53,26.30,69
"2021-07-22 04:10:00",51.46,26.30,69
"2021-07-22 04:00:00",51.34,26.40,69
"2021-07-22 03:50:00",50.98,26.40,69
"2021-07-22 03:40:00",48.78,26.60,69
"2021-07-22 03:30:00",48.82,26.60,69
"2021-07-22 03:20:00",49.27,26.50,70
"2021-07-22 03:10:00",49.13,26.60,70
"2021-07-22 03:00:00",49.23,26.60,71
"2021-07-22 02:50:00",49.38,26.70,71
"2021-07-22 02:40:00",49.44,26.60,72
"2021-07-22 02:30:00",49.55,26.90,72
"2021-07-22 02:20:00",49.57,26.80,73
"2021-07-22 02:10:00",49.76,26.90,73
"2021-07-22 02:00:00",49.71,26.70,74
"2021-07-22 01:50:00",49.74,26.90,74
"2021-07-22 01:40:00",49.61,26.80,75
"2021-07-22 01:30:00",49.59,26.80,75
"2021-07-22 01:20:00",49.66,26.90,76
"2021-07-22 01:10:00",49.60,27.10,76
"2021-07-22 01:00:00",50.00,27.00,76
"2021-07-22 00:50:00",49.86,27.30,77
"2021-07-22 00:40:00",49.97,27.20,77
"2021-07-22 00:30:00",49.67,27.20,78
"2021-07-22 00:20:00",50.04,27.10,78
"2021-07-22 00:10:00",50.00,27.20,79
"2021-07-22 00:00:00",50.02,27.40,79
"2021-07-21 23:50:00",50.01,27.40,80
"2021-07-21 23:40:00",49.95,27.30,80
"2021-07-21 23:30:00",50.16,27.50,81
"2021-07-21 23:20:00",49.89,27.30,82
"2021-07-21 23:10:00",50.24,27.50,82
"2021-07-21 23:00:00",50.09,27.50,83
"2021-07-21 22:50:00",50.30,27.60,83
"2021-07-21 22:40:00",50.20,27.50,84
"2021-07-21 22:30:00",50.07,27.70,84
"2021-07-21 22:20:00",50.21,27.60,85
"2021-07-21 22:10:00",49.95,27.70,86
"2021-07-21 22:00:00",50.36,27.70,86
"2021-07-21 21:50:00",50.45,27.70,87
"2021-07-21 21:40:00",50.50,27.70,88
"2021-07-21 21:30:00",50.30,27.80,88
"2021-07-21 21:20:00",50.59,27.80,89
"2021-07-21 21:10:00",50.50,28.00,90
"2021-07-21 21:00:00",50.40,27.70,90
"2021-07-21 20:50:00",50.68,27.90,91
"2021-07-21 20:40:00",50.63,27.80,91
"2021-07-21 20:30:00",50.61,28.00,92
"2021-07-21 20:20:00",50.81,28.00,93
"2021-07-21 20:10:00",50.64,27.90,94
"2021-07-21 20:00:00",50.85,27.80,94
"2021-07-21 19:50:00",50.78,27.90,95
"2021-07-21 19:40:00",50.81,27.80,95
"2021-07-21 19:30:00",51.21,27.70,96
"2021-07-21 19:20:00",50.93,27.40,97
"2021-07-21 19:10:00",51.05,27.40,97
"2021-07-21 19:00:00",51.15,27.50,98
"2021-07-21 18:50:00",51.16,27.30,98
"2021-07-21 18:40:00",51.45,27.60,99
"2021-07-21 18:30:00",51.71,27.70,99
"2021-07-21 18:20:00",51.48,27.70,99
"2021-07-21 18:10:00",51.84,27.70,99
"2021-07-21 18:00:00",52.69,27.80,99
"2021-07-21 17:50:00",53.17,27.80,99
"2021-07-21 17:40:00",51.93,27.80,99
"2021-07-21 17:30:00",51.85,27.80,99
"2021-07-21 17:20:00",51.20,27.80,100
"2021-07-21 17:10:00",51.95,27.90,100
"2021-07-21 17:00:00",56.00,27.90,100
"2021-07-21 16:50:00",52.27,27.80,100
"2021-07-21 16:40:00",53.00,27.90,100
"2021-07-21 16:30:00",53.35,27.90,100
"2021-07-21 16:20:00",56.02,28.20,100
"2021-07-21 16:10:00",56.01,28.00,100
"2021-07-21 16:00:00",56.01,28.10,100
"2021-07-21 15:50:00",56.01,28.10,100
"2021-07-21 15:40:00",56.00,28.00,100
"2021-07-21 15:30:00",55.99,28.20,100
"2021-07-21 15:20:00",56.01,28.00,100
"2021-07-21 15:10:00",55.99,28.00,100
"2021-07-21 15:00:00",55.95,28.00,100
"2021-07-21 14:50:00",55.99,27.90,100
"2021-07-21 14:40:00",55.95,28.00,100
"2021-07-21 14:30:00",55.97,27.80,100
"2021-07-21 14:20:00",55.98,27.80,100
"2021-07-21 14:10:00",55.96,27.80,100
"2021-07-21 14:00:00",55.96,27.80,100
"2021-07-21 13:50:00",55.96,27.70,100
"2021-07-21 13:40:00",55.90,27.70,100
"2021-07-21 13:30:00",55.88,27.70,100
"2021-07-21 13:20:00",55.84,27.60,97
"2021-07-21 13:10:00",55.81,27.50,96
"2021-07-21 13:00:00",54.85,27.50,96
"2021-07-21 12:50:00",55.79,27.50,96
"2021-07-21 12:40:00",55.72,27.40,95
"2021-07-21 12:30:00",55.69,27.50,95
"2021-07-21 12:20:00",55.65,27.30,94
"2021-07-21 12:10:00",54.39,27.30,94
"2021-07-21 12:00:00",55.61,27.30,93
"2021-07-21 11:50:00",55.59,27.20,93
"2021-07-21 11:40:00",55.56,27.10,92
"2021-07-21 11:30:00",55.54,26.90,91
"2021-07-21 11:20:00",55.43,27.00,91
"2021-07-21 11:10:00",55.46,26.90,90
"2021-07-21 11:00:00",55.41,26.80,89
"2021-07-21 10:50:00",55.35,26.80,88
"2021-07-21 10:40:00",55.24,26.60,87
"2021-07-21 10:30:00",55.14,26.50,86
"2021-07-21 10:20:00",55.11,26.50,85
"2021-07-21 10:10:00",55.13,26.30,83
"2021-07-21 10:00:00",55.05,26.10,82
"2021-07-21 09:50:00",54.61,26.00,81
"2021-07-21 09:40:00",53.65,25.70,80
"2021-07-21 09:30:00",54.10,25.70,79
"2021-07-21 09:20:00",53.71,25.60,78
"2021-07-21 09:10:00",53.55,25.40,77
"2021-07-21 09:00:00",53.01,25.30,76
"2021-07-21 08:50:00",53.00,25.10,75
"2021-07-21 08:40:00",52.70,25.10,75
"2021-07-21 08:30:00",52.60,,74
"2021-07-21 08:20:00",52.38,,73
"2021-07-21 08:10:00",52.37,24.90,73
"2021-07-21 08:00:00",51.11,,73
"2021-07-21 07:50:00",50.55,24.80,73
"2021-07-21 07:40:00",50.47,24.80,73
"2021-07-21 07:30:00",50.61,24.90,73
"2021-07-21 07:20:00",50.84,,73
"2021-07-21 07:10:00",51.04,,74
"2021-07-21 07:00:00",52.45,25.40,73
"2021-07-21 06:50:00",52.28,25.40,73
"2021-07-21 06:40:00",52.06,25.30,73
"2021-07-21 06:30:00",51.92,25.40,72
"2021-07-21 06:20:00",51.85,25.40,72
"2021-07-21 06:10:00",51.68,25.40,72
"2021-07-21 06:00:00",51.67,25.40,72
"2021-07-21 05:50:00",51.59,25.40,71
"2021-07-21 05:40:00",51.59,25.40,71
"2021-07-21 05:30:00",51.47,25.50,71
"2021-07-21 05:20:00",51.45,25.50,71
"2021-07-21 05:10:00",51.50,25.40,71
"2021-07-21 05:00:00",51.52,25.60,70
"2021-07-21 04:50:00",51.35,25.50,70
"2021-07-21 04:40:00",51.36,25.60,70
"2021-07-21 04:30:00",51.39,25.60,70
"2021-07-21 04:20:00",51.41,25.60,70
"2021-07-21 04:10:00",51.42,25.60,70
"2021-07-21 04:00:00",51.33,25.70,69
"2021-07-21 03:50:00",51.34,25.70,69
"2021-07-21 03:40:00",51.28,25.70,69
"2021-07-21 03:30:00",51.19,25.80,69
"2021-07-21 03:20:00",51.12,25.80,69
"2021-07-21 03:10:00",50.97,25.80,69
"2021-07-21 03:00:00",50.74,25.80,69
"2021-07-21 02:50:00",50.24,25.90,68
"2021-07-21 02:40:00",49.14,26.00,69
"2021-07-21 02:30:00",48.80,26.00,69
"2021-07-21 02:20:00",49.14,26.10,70
"2021-07-21 02:10:00",49.02,26.10,70
"2021-07-21 02:00:00",48.89,26.00,71
"2021-07-21 01:50:00",49.15,26.10,72
"2021-07-21 01:40:00",49.23,26.10,72
"2021-07-21 01:30:00",49.31,26.20,73
"2021-07-21 01:20:00",49.44,26.10,73
"2021-07-21 01:10:00",49.38,26.10,74
"2021-07-21 01:00:00",49.61,26.20,74
"2021-07-21 00:50:00",49.79,26.10,74
"2021-07-21 00:40:00",50.54,26.30,74
"2021-07-21 00:30:00",49.34,26.30,75
"2021-07-21 00:20:00",49.42,26.30,75
"2021-07-21 00:10:00",49.35,26.40,76
"2021-07-21 00:00:00",49.43,26.30,76
"2021-07-20 23:50:00",49.63,26.30,77
"2021-07-20 23:40:00",49.72,26.30,77
"2021-07-20 23:30:00",49.68,26.30,78
"2021-07-20 23:20:00",49.93,26.30,79
"2021-07-20 23:10:00",49.84,26.30,79
"2021-07-20 23:00:00",49.96,26.30,80
"2021-07-20 22:50:00",49.94,26.30,80
"2021-07-20 22:40:00",49.89,26.20,81
"2021-07-20 22:30:00",49.75,26.30,81
"2021-07-20 22:20:00",49.84,26.20,82
"2021-07-20 22:10:00",49.98,26.20,83
"2021-07-20 22:00:00",50.10,26.20,83
"2021-07-20 21:50:00",49.94,26.20,84
"2021-07-20 21:40:00",50.07,26.20,85
"2021-07-20 21:30:00",49.87,26.30,85
"2021-07-20 21:20:00",50.21,26.40,86
"2021-07-20 21:10:00",49.96,26.30,87
"2021-07-20 21:00:00",50.28,26.40,87
"2021-07-20 20:50:00",50.30,26.50,88
"2021-07-20 20:40:00",50.23,26.50,89
"2021-07-20 20:30:00",50.20,26.50,90
"2021-07-20 20:20:00",50.24,26.60,90
"2021-07-20 20:10:00",50.27,26.60,91
"2021-07-20 20:00:00",50.32,26.70,92
"2021-07-20 19:50:00",50.44,26.70,93
"2021-07-20 19:40:00",50.68,26.70,94
"2021-07-20 19:30:00",50.57,26.80,95
"2021-07-20 19:20:00",50.80,26.80,95
"2021-07-20 19:10:00",50.85,26.90,96
"2021-07-20 19:00:00",50.92,26.80,97
"2021-07-20 18:50:00",51.07,26.90,97
"2021-07-20 18:40:00",50.91,27.00,98
"2021-07-20 18:30:00",51.39,26.90,98
"2021-07-20 18:20:00",51.13,27.20,99
"2021-07-20 18:10:00",51.35,27.20,99
"2021-07-20 18:00:00",51.54,27.30,99
"2021-07-20 17:50:00",51.39,27.30,99
"2021-07-20 17:40:00",51.12,27.30,100
"2021-07-20 17:30:00",52.78,27.30,100
"2021-07-20 17:20:00",52.82,27.40,100
"2021-07-20 17:10:00",52.40,27.50,100
"2021-07-20 17:00:00",56.00,27.40,100
"2021-07-20 16:50:00",56.05,27.50,100
"2021-07-20 16:40:00",56.00,27.40,100
"2021-07-20 16:30:00",53.18,27.50,100
"2021-07-20 16:20:00",53.19,27.50,100
"2021-07-20 16:10:00",53.22,27.50,100
"2021-07-20 16:00:00",53.17,27.50,100
"2021-07-20 15:50:00",53.14,27.50,100
"2021-07-20 15:40:00",53.13,27.50,100
"2021-07-20 15:30:00",53.16,27.50,100
"2021-07-20 15:20:00",53.15,27.50,100
"2021-07-20 15:10:00",55.95,27.50,100
"2021-07-20 15:00:00",55.95,27.60,100
"2021-07-20 14:50:00",55.94,27.50,100
"2021-07-20 14:40:00",55.95,27.50,100
"2021-07-20 14:30:00",55.90,27.50,100
"2021-07-20 14:20:00",55.91,27.50,100
"2021-07-20 14:10:00",55.87,27.40,100
"2021-07-20 14:00:00",55.85,27.30,100
"2021-07-20 13:50:00",55.84,27.30,100
"2021-07-20 13:40:00",55.82,27.20,93
"2021-07-20 13:30:00",55.84,27.20,93
"2021-07-20 13:20:00",55.75,27.10,92
"2021-07-20 13:10:00",55.80,27.10,92
"2021-07-20 13:00:00",55.81,27.10,92
"2021-07-20 12:50:00",55.77,26.90,91
"2021-07-20 12:40:00",55.74,27.00,91
"2021-07-20 12:30:00",55.78,26.80,90
"2021-07-20 12:20:00",55.71,26.80,90
"2021-07-20 12:10:00",55.72,26.60,89
"2021-07-20 12:00:00",55.57,26.70,89
"2021-07-20 11:50:00",55.72,26.50,88
"2021-07-20 11:40:00",55.50,26.40,88
"2021-07-20 11:30:00",55.55,26.20,87
"2021-07-20 11:20:00",54.32,26.00,87
"2021-07-20 11:10:00",54.12,26.00,86
"2021-07-20 11:00:00",54.97,25.90,86
"2021-07-20 10:50:00",54.53,25.80,85
"2021-07-20 10:40:00",55.57,25.60,85
"2021-07-20 10:30:00",55.04,25.60,84
"2021-07-20 10:20:00",54.29,25.50,83
"2021-07-20 10:10:00",53.97,25.30,83
"2021-07-20 10:00:00",53.35,25.30,82
"2021-07-20 09:50:00",53.54,25.10,82
"2021-07-20 09:40:00",53.41,25.10,81
"2021-07-20 09:30:00",53.34,25.10,81
"2021-07-20 09:20:00",54.03,25.10,80
"2021-07-20 09:10:00",53.54,,80
"2021-07-20 09:00:00",53.60,25.10,79
"2021-07-20 08:50:00",52.81,25.30,79
"2021-07-20 08:40:00",53.28,25.20,78
"2021-07-20 08:30:00",53.00,25.30,78
"2021-07-20 08:20:00",52.70,25.20,78
"2021-07-20 08:10:00",54.44,25.20,77
"2021-07-20 08:00:00",54.03,25.10,76
"2021-07-20 07:50:00",53.70,,75
"2021-07-20 07:40:00",53.42,24.90,74
"2021-07-20 07:30:00",53.23,24.80,73
"2021-07-20 07:20:00",53.04,24.80,73
"2021-07-20 07:10:00",52.85,24.80,72
"2021-07-20 07:00:00",52.70,24.70,71
"2021-07-20 06:50:00",52.58,24.70,71
"2021-07-20 06:40:00",52.41,24.60,70
"2021-07-20 06:30:00",52.23,24.60,70
"2021-07-20 06:20:00",52.10,24.60,70
"2021-07-20 06:10:00",51.96,24.70,69
"2021-07-20 06:00:00",51.78,24.70,69
"2021-07-20 05:50:00",51.53,24.70,69
"2021-07-20 05:40:00",51.07,24.80,69
"2021-07-20 05:30:00",50.18,24.80,68
"2021-07-20 05:20:00",48.89,24.90,69
"2021-07-20 05:10:00",48.93,24.90,70
"2021-07-20 05:00:00",49.11,,71
"2021-07-20 04:50:00",49.15,24.80,72
"2021-07-20 04:40:00",49.34,,73
"2021-07-20 04:30:00",49.29,24.80,74
"2021-07-20 04:20:00",49.62,24.90,75
"2021-07-20 04:10:00",49.77,24.80,76
"2021-07-20 04:00:00",49.89,24.80,77
"2021-07-20 03:50:00",52.10,24.70,77
"2021-07-20 03:40:00",52.12,24.70,77
"2021-07-20 03:30:00",52.10,24.70,77
"2021-07-20 03:20:00",52.10,24.80,77
"2021-07-20 03:10:00",52.13,24.70,77
"2021-07-20 03:00:00",52.14,24.80,77
"2021-07-20 02:50:00",52.09,24.70,77
"2021-07-20 02:40:00",52.10,24.80,77
"2021-07-20 02:30:00",51.96,24.80,76
"2021-07-20 02:20:00",51.99,24.90,76
"2021-07-20 02:10:00",52.00,24.80,76
"2021-07-20 02:00:00",51.99,24.90,76
"2021-07-20 01:50:00",51.96,24.90,76
"2021-07-20 01:40:00",51.99,24.90,76
"2021-07-20 01:30:00",52.02,24.90,76
"2021-07-20 01:20:00",52.02,24.90,76
"2021-07-20 01:10:00",51.98,,75
"2021-07-20 01:00:00",51.98,24.90,75
"2021-07-20 00:50:00",51.96,,75
"2021-07-20 00:40:00",52.07,,75
"2021-07-20 00:30:00",52.08,,75
"2021-07-20 00:20:00",52.13,25.10,75
"2021-07-20 00:10:00",52.14,25.10,74
"2021-07-20 00:00:00",52.16,,74
"2021-07-19 23:50:00",52.07,25.10,74
"2021-07-19 23:40:00",52.11,25.10,74
"2021-07-19 23:30:00",52.18,25.10,74
"2021-07-19 23:20:00",52.08,25.10,73
"2021-07-19 23:10:00",52.01,,73
"2021-07-19 23:00:00",51.96,25.10,73
"2021-07-19 22:50:00",51.94,25.10,73
